name,metric,4.0,5.0,6.0,7.0
6G7M_20150321_133255_034,ssim,4.0,5.0,-3.0,-3.5
6G7M_20150321_133255_034,ms_ssim,4.0,5.0,-3.0,-3.5
0382_20150913_131326_907,mse,4.0,-2.5,6.0,-7.0
0382_20150913_131326_907,ssim,4.0,2.5,-6.0,3.5
0382_20150913_131326_907,ms_ssim,4.0,-2.5,-6.0,-7.0
4KK2_20150829_153249_902,mse,-4.0,2.5,3.0,3.5
4KK2_20150829_153249_902,ssim,-4.0,2.5,3.0,3.5
4KK2_20150829_153249_902,ms_ssim,2.0,5.0,-6.0,-3.5
0919_20150906_171708_082,mse,4.0,-2.5,-6.0,7.0
0919_20150906_171708_082,ssim,4.0,-2.5,-6.0,7.0
0919_20150906_171708_082,ms_ssim,4.0,-2.5,-6.0,7.0
0919_20150906_183642_104,mse,4.0,-5.0,-3.0,3.5
0919_20150906_183642_104,ssim,4.0,-5.0,-3.0,3.5
0919_20150906_183642_104,ms_ssim,4.0,-5.0,-3.0,3.5
0043_20161004_111425_759,mse,-2.0,5.0,-3.0,3.5
0043_20161004_111425_759,ssim,-2.0,5.0,-3.0,3.5
0043_20161004_111425_759,ms_ssim,-2.0,-5.0,6.0,3.5
0127_20161018_115319_604,mse,2.0,2.5,-3.0,-3.5
0127_20161018_115319_604,ssim,-4.0,2.5,-3.0,-3.5
0127_20161018_115319_604,ms_ssim,2.0,2.5,-3.0,7.0
0919_20150906_180737_024,mse,4.0,5.0,3.0,-7.0
0919_20150906_180737_024,ssim,4.0,5.0,3.0,-7.0
0919_20150906_180737_024,ms_ssim,4.0,5.0,3.0,-7.0
33TJ_20150613_092234_132,mse,-4.0,2.5,6.0,-7.0
33TJ_20150613_092234_132,ssim,-4.0,5.0,3.0,3.5
33TJ_20150613_092234_132,ms_ssim,-4.0,2.5,6.0,-3.5
5a9e_20150403_151320_582,mse,-4.0,2.5,3.0,3.5
5a9e_20150403_151320_582,ssim,-4.0,2.5,3.0,3.5
5a9e_20150403_151320_582,ms_ssim,-4.0,-2.5,3.0,3.5
J6ZC_20150408_154545_287,mse,2.0,-2.5,6.0,7.0
J6ZC_20150408_154545_287,ssim,4.0,5.0,6.0,-7.0
J6ZC_20150408_154545_287,ms_ssim,2.0,-2.5,6.0,-3.5
0155_20160904_145748_175,mse,2.0,-2.5,-3.0,-3.5
0155_20160904_145748_175,ssim,4.0,5.0,-6.0,3.5
0155_20160904_145748_175,ms_ssim,-4.0,2.5,6.0,7.0
0043_20161007_160357_706,mse,4.0,5.0,-6.0,3.5
0043_20161007_160357_706,ssim,4.0,5.0,-6.0,7.0
0043_20161007_160357_706,ms_ssim,-2.0,-5.0,-6.0,3.5
1125_20151219_151855_270,mse,4.0,-2.5,-3.0,-7.0
1125_20151219_151855_270,ssim,-4.0,-5.0,-3.0,-7.0
1125_20151219_151855_270,ms_ssim,4.0,-2.5,6.0,-3.5
6G7M_20150404_161737_714,mse,4.0,-2.5,-3.0,3.5
6G7M_20150404_161737_714,ssim,4.0,-2.5,-3.0,-7.0
6G7M_20150404_161737_714,ms_ssim,4.0,-2.5,-3.0,3.5
0039_20141006_162509_038,mse,4.0,5.0,-3.0,3.5
0039_20141006_162509_038,ssim,4.0,5.0,-3.0,-3.5
0039_20141006_162509_038,ms_ssim,4.0,5.0,-3.0,3.5
6G7M_20150403_152634_142,mse,4.0,5.0,-3.0,-7.0
6G7M_20150403_152634_142,ssim,-2.0,-5.0,3.0,7.0
6G7M_20150403_152634_142,ms_ssim,4.0,5.0,-3.0,3.5
bee7_20150818_173406_968,mse,-2.0,5.0,-6.0,-3.5
bee7_20150818_173406_968,ssim,-2.0,5.0,-6.0,-3.5
bee7_20150818_173406_968,ms_ssim,-2.0,5.0,-6.0,-3.5
0155_20160903_150944_775,mse,2.0,2.5,3.0,-7.0
0155_20160903_150944_775,ssim,2.0,2.5,3.0,-7.0
0155_20160903_150944_775,ms_ssim,2.0,2.5,3.0,-7.0
33TJ_20150721_115532_300,mse,4.0,5.0,3.0,-7.0
33TJ_20150721_115532_300,ssim,4.0,5.0,3.0,-7.0
33TJ_20150721_115532_300,ms_ssim,4.0,5.0,3.0,-7.0
0006_20160728_123358_131,mse,-2.0,-5.0,-6.0,3.5
0006_20160728_123358_131,ssim,4.0,2.5,-6.0,3.5
0006_20160728_123358_131,ms_ssim,-2.0,-5.0,-6.0,3.5
0039_20141005_144713_643,mse,2.0,5.0,6.0,7.0
0039_20141005_144713_643,ssim,2.0,5.0,6.0,3.5
0039_20141005_144713_643,ms_ssim,2.0,5.0,6.0,7.0
0030_20151111_121746_877,mse,2.0,5.0,-3.0,-3.5
0030_20151111_121746_877,ssim,2.0,5.0,-3.0,-3.5
0030_20151111_121746_877,ms_ssim,2.0,2.5,-3.0,-3.5
5066_20160722_163620_959,mse,2.0,5.0,-6.0,7.0
5066_20160722_163620_959,ssim,2.0,5.0,-6.0,-7.0
5066_20160722_163620_959,ms_ssim,2.0,5.0,-6.0,-7.0
4KK2_20150823_123406_838,mse,4.0,5.0,-3.0,3.5
4KK2_20150823_123406_838,ssim,-2.0,-5.0,-3.0,3.5
4KK2_20150823_123406_838,ms_ssim,4.0,5.0,-3.0,-7.0
0382_20150912_131242_196,mse,-2.0,5.0,-3.0,3.5
0382_20150912_131242_196,ssim,-2.0,5.0,-3.0,-3.5
0382_20150912_131242_196,ms_ssim,-2.0,5.0,-3.0,3.5
1125_20151215_135107_927,mse,-4.0,-5.0,-6.0,3.5
1125_20151215_135107_927,ssim,-4.0,-5.0,-6.0,-3.5
1125_20151215_135107_927,ms_ssim,-4.0,-5.0,-6.0,3.5
4WBR_20150502_170513_716,mse,2.0,2.5,6.0,7.0
4WBR_20150502_170513_716,ssim,4.0,2.5,-3.0,3.5
4WBR_20150502_170513_716,ms_ssim,4.0,5.0,-3.0,-3.5
33TJ_20150729_181056_299,mse,-4.0,2.5,-6.0,3.5
33TJ_20150729_181056_299,ssim,2.0,-2.5,-6.0,3.5
33TJ_20150729_181056_299,ms_ssim,-4.0,-5.0,-6.0,3.5
62CL_20150215_163430_466,mse,-4.0,-5.0,-3.0,-3.5
62CL_20150215_163430_466,ssim,-2.0,2.5,3.0,3.5
62CL_20150215_163430_466,ms_ssim,-4.0,-5.0,-3.0,-3.5
0919_20150910_145940_589,mse,-2.0,-5.0,3.0,-3.5
0919_20150910_145940_589,ssim,-2.0,-5.0,3.0,-3.5
0919_20150910_145940_589,ms_ssim,-2.0,-5.0,3.0,-3.5
0006_20160730_162019_373,mse,2.0,5.0,3.0,-7.0
0006_20160730_162019_373,ssim,-2.0,-2.5,-6.0,-3.5
0006_20160730_162019_373,ms_ssim,2.0,5.0,-3.0,-7.0
0030_20151217_221631_804,mse,-4.0,5.0,6.0,-7.0
0030_20151217_221631_804,ssim,-4.0,-2.5,-6.0,-7.0
0030_20151217_221631_804,ms_ssim,-4.0,5.0,-3.0,-3.5
0830_20151031_125445_996,mse,4.0,-5.0,-3.0,-7.0
0830_20151031_125445_996,ssim,4.0,-5.0,-3.0,-7.0
0830_20151031_125445_996,ms_ssim,4.0,-5.0,-3.0,-7.0
0030_20151008_090027_456,mse,-2.0,-5.0,3.0,7.0
0030_20151008_090027_456,ssim,-2.0,-5.0,3.0,7.0
0030_20151008_090027_456,ms_ssim,-2.0,-5.0,3.0,7.0
6G7M_20150307_170702_579,mse,-4.0,2.5,-6.0,7.0
6G7M_20150307_170702_579,ssim,-4.0,5.0,-6.0,7.0
6G7M_20150307_170702_579,ms_ssim,-4.0,-5.0,-6.0,-3.5
33TJ_20150616_162650_961,mse,-2.0,2.5,-6.0,3.5
33TJ_20150616_162650_961,ssim,-2.0,2.5,-3.0,3.5
33TJ_20150616_162650_961,ms_ssim,-2.0,2.5,-6.0,3.5
0037_20160717_180304_398,mse,2.0,2.5,3.0,7.0
0037_20160717_180304_398,ssim,2.0,-2.5,3.0,7.0
0037_20160717_180304_398,ms_ssim,-2.0,5.0,3.0,3.5
6G7M_20150328_161348_719,mse,2.0,-2.5,-6.0,3.5
6G7M_20150328_161348_719,ssim,4.0,-2.5,-6.0,3.5
6G7M_20150328_161348_719,ms_ssim,2.0,-2.5,-6.0,3.5
5a9e_20150405_165352_614,mse,-2.0,-2.5,6.0,7.0
5a9e_20150405_165352_614,ssim,-2.0,-2.5,-6.0,7.0
5a9e_20150405_165352_614,ms_ssim,-2.0,-2.5,6.0,7.0
0030_20151217_215410_377,mse,-4.0,-2.5,6.0,3.5
0030_20151217_215410_377,ssim,-4.0,5.0,6.0,-3.5
0030_20151217_215410_377,ms_ssim,-4.0,5.0,6.0,-3.5
6G7M_20150404_140613_655,mse,2.0,-5.0,6.0,-7.0
6G7M_20150404_140613_655,ssim,2.0,-5.0,6.0,-7.0
6G7M_20150404_140613_655,ms_ssim,2.0,-5.0,6.0,-7.0
0543_20150918_072832_934,mse,4.0,-2.5,6.0,3.5
0543_20150918_072832_934,ssim,4.0,-2.5,-3.0,3.5
0543_20150918_072832_934,ms_ssim,4.0,-2.5,6.0,-3.5
33TJ_20150606_193241_328,mse,-2.0,-5.0,3.0,-3.5
33TJ_20150606_193241_328,ssim,-2.0,-5.0,-6.0,-3.5
33TJ_20150606_193241_328,ms_ssim,-2.0,-5.0,-6.0,-3.5
0006_20160723_110036_978,mse,2.0,-5.0,6.0,7.0
0006_20160723_110036_978,ssim,2.0,5.0,6.0,7.0
0006_20160723_110036_978,ms_ssim,-2.0,5.0,3.0,-3.5
4742_20150918_101516_305,mse,4.0,2.5,-3.0,-7.0
4742_20150918_101516_305,ssim,4.0,2.5,-3.0,-7.0
4742_20150918_101516_305,ms_ssim,4.0,2.5,-3.0,-7.0
0043_20160916_182919_467,mse,4.0,5.0,-3.0,-3.5
0043_20160916_182919_467,ssim,4.0,5.0,-3.0,-3.5
0043_20160916_182919_467,ms_ssim,4.0,5.0,-3.0,-3.5
4KK2_20150818_113319_995,mse,4.0,5.0,3.0,7.0
4KK2_20150818_113319_995,ssim,4.0,5.0,3.0,7.0
4KK2_20150818_113319_995,ms_ssim,4.0,5.0,3.0,7.0
0382_20150919_112902_291,mse,-2.0,-5.0,-6.0,7.0
0382_20150919_112902_291,ssim,2.0,2.5,3.0,-3.5
0382_20150919_112902_291,ms_ssim,-4.0,-5.0,-3.0,3.5
0032_20160918_102808_766,mse,-4.0,5.0,-3.0,7.0
0032_20160918_102808_766,ssim,-4.0,5.0,-3.0,7.0
0032_20160918_102808_766,ms_ssim,-4.0,5.0,3.0,7.0
9bf4_20150818_105003_812,mse,-2.0,-5.0,6.0,3.5
9bf4_20150818_105003_812,ssim,4.0,5.0,6.0,7.0
9bf4_20150818_105003_812,ms_ssim,-4.0,-5.0,-6.0,-3.5
0043_20160825_141342_746,mse,2.0,-5.0,3.0,7.0
0043_20160825_141342_746,ssim,2.0,-5.0,3.0,7.0
0043_20160825_141342_746,ms_ssim,2.0,-5.0,3.0,7.0
0919_20150906_133715_706,mse,2.0,2.5,-3.0,7.0
0919_20150906_133715_706,ssim,4.0,2.5,-3.0,-3.5
0919_20150906_133715_706,ms_ssim,2.0,5.0,-3.0,3.5
0037_20160716_131039_204,mse,-2.0,-5.0,3.0,7.0
0037_20160716_131039_204,ssim,-2.0,-5.0,3.0,7.0
0037_20160716_131039_204,ms_ssim,-2.0,-5.0,3.0,7.0
0039_20141007_070125_629,mse,2.0,-2.5,-3.0,-3.5
0039_20141007_070125_629,ssim,2.0,-5.0,3.0,-3.5
0039_20141007_070125_629,ms_ssim,2.0,-2.5,-3.0,3.5
c1b1_20150408_153838_386,mse,2.0,5.0,6.0,3.5
c1b1_20150408_153838_386,ssim,2.0,5.0,6.0,3.5
c1b1_20150408_153838_386,ms_ssim,2.0,5.0,6.0,3.5
0155_20160730_145849_196,mse,2.0,-5.0,-6.0,-7.0
0155_20160730_145849_196,ssim,4.0,-5.0,3.0,3.5
0155_20160730_145849_196,ms_ssim,-4.0,-5.0,6.0,7.0
4KK2_20150912_130944_798,mse,-4.0,5.0,6.0,3.5
4KK2_20150912_130944_798,ssim,2.0,5.0,-6.0,3.5
4KK2_20150912_130944_798,ms_ssim,-4.0,5.0,-3.0,7.0
JN34_20150328_172829_127,mse,2.0,-2.5,-6.0,-3.5
JN34_20150328_172829_127,ssim,2.0,-2.5,-6.0,-3.5
JN34_20150328_172829_127,ms_ssim,2.0,-2.5,-6.0,-3.5
0382_20150924_093649_791,mse,4.0,-5.0,6.0,3.5
0382_20150924_093649_791,ssim,4.0,5.0,-3.0,3.5
0382_20150924_093649_791,ms_ssim,4.0,-5.0,-3.0,3.5
47L8_20150503_155922_304,mse,-2.0,-2.5,-3.0,-3.5
47L8_20150503_155922_304,ssim,2.0,2.5,6.0,-3.5
47L8_20150503_155922_304,ms_ssim,4.0,5.0,-3.0,-3.5
6FHF_20150331_114339_694,mse,2.0,2.5,-6.0,3.5
6FHF_20150331_114339_694,ssim,4.0,2.5,-3.0,3.5
6FHF_20150331_114339_694,ms_ssim,4.0,2.5,-3.0,3.5
6FHF_20150307_145407_807,mse,-4.0,5.0,-3.0,-3.5
6FHF_20150307_145407_807,ssim,-4.0,-5.0,3.0,-7.0
6FHF_20150307_145407_807,ms_ssim,4.0,5.0,-3.0,3.5
0006_20160721_175239_909,mse,4.0,-2.5,-3.0,3.5
0006_20160721_175239_909,ssim,-2.0,2.5,-6.0,3.5
0006_20160721_175239_909,ms_ssim,4.0,-2.5,-3.0,-3.5
0382_20150919_113020_896,mse,-4.0,-2.5,-6.0,3.5
0382_20150919_113020_896,ssim,-2.0,-5.0,-3.0,3.5
0382_20150919_113020_896,ms_ssim,2.0,-2.5,-6.0,3.5
0039_20141008_134959_010,mse,-4.0,5.0,6.0,-3.5
0039_20141008_134959_010,ssim,4.0,2.5,-6.0,3.5
0039_20141008_134959_010,ms_ssim,-4.0,5.0,6.0,-3.5
33TJ_20150820_180101_954,mse,-4.0,-5.0,-3.0,-3.5
33TJ_20150820_180101_954,ssim,-4.0,-5.0,-3.0,-3.5
33TJ_20150820_180101_954,ms_ssim,-4.0,-5.0,-3.0,-3.5
1125_20151215_174112_948,mse,4.0,-2.5,-3.0,3.5
1125_20151215_174112_948,ssim,4.0,-2.5,-3.0,-7.0
1125_20151215_174112_948,ms_ssim,-4.0,-5.0,6.0,-3.5
33TJ_20150626_104742_529,mse,-4.0,5.0,6.0,-7.0
33TJ_20150626_104742_529,ssim,2.0,5.0,6.0,-7.0
33TJ_20150626_104742_529,ms_ssim,-4.0,5.0,6.0,-7.0
6G7M_20150411_122636_053,mse,2.0,-5.0,3.0,-7.0
6G7M_20150411_122636_053,ssim,-4.0,-2.5,-6.0,3.5
6G7M_20150411_122636_053,ms_ssim,2.0,-5.0,3.0,-7.0
1125_20151227_175921_132,mse,2.0,-5.0,-3.0,7.0
1125_20151227_175921_132,ssim,2.0,-5.0,-3.0,7.0
1125_20151227_175921_132,ms_ssim,2.0,-5.0,-3.0,7.0
6G7M_20150307_171305_444,mse,4.0,-5.0,3.0,-7.0
6G7M_20150307_171305_444,ssim,4.0,-5.0,-6.0,-7.0
6G7M_20150307_171305_444,ms_ssim,2.0,-5.0,3.0,-7.0
9bf4_20150824_204230_368,mse,-4.0,-2.5,-6.0,-3.5
9bf4_20150824_204230_368,ssim,-4.0,-2.5,-6.0,-3.5
9bf4_20150824_204230_368,ms_ssim,-4.0,-2.5,-6.0,-3.5
0127_20161112_135044_584,mse,4.0,5.0,-3.0,-3.5
0127_20161112_135044_584,ssim,-4.0,2.5,3.0,7.0
0127_20161112_135044_584,ms_ssim,4.0,5.0,-3.0,-3.5
33TJ_20150729_174741_182,mse,2.0,-2.5,-3.0,-3.5
33TJ_20150729_174741_182,ssim,2.0,-2.5,6.0,-3.5
33TJ_20150729_174741_182,ms_ssim,2.0,-2.5,-3.0,-3.5
0830_20151122_123328_897,mse,4.0,5.0,6.0,7.0
0830_20151122_123328_897,ssim,4.0,5.0,6.0,7.0
0830_20151122_123328_897,ms_ssim,-4.0,-5.0,-3.0,-3.5
0155_20160924_180839_789,mse,-2.0,-2.5,6.0,7.0
0155_20160924_180839_789,ssim,-2.0,2.5,6.0,-3.5
0155_20160924_180839_789,ms_ssim,2.0,5.0,-6.0,-7.0
1125_20160318_223415_823,mse,-2.0,-5.0,6.0,7.0
1125_20160318_223415_823,ssim,4.0,-2.5,-3.0,3.5
1125_20160318_223415_823,ms_ssim,-2.0,5.0,6.0,7.0
0155_20160903_185515_259,mse,2.0,-5.0,3.0,3.5
0155_20160903_185515_259,ssim,-2.0,-2.5,6.0,-3.5
0155_20160903_185515_259,ms_ssim,2.0,-5.0,3.0,7.0
0218_20141102_151945_523,mse,2.0,2.5,3.0,3.5
0218_20141102_151945_523,ssim,-4.0,2.5,3.0,3.5
0218_20141102_151945_523,ms_ssim,2.0,-2.5,3.0,3.5
0158_20160702_163632_918,mse,-4.0,-5.0,3.0,-7.0
0158_20160702_163632_918,ssim,-4.0,-2.5,3.0,-7.0
0158_20160702_163632_918,ms_ssim,4.0,5.0,-3.0,-3.5
0919_20150906_184556_367,mse,-2.0,-2.5,-3.0,-3.5
0919_20150906_184556_367,ssim,-2.0,-2.5,-3.0,-3.5
0919_20150906_184556_367,ms_ssim,-2.0,-2.5,-3.0,-3.5
0155_20160813_120604_801,mse,2.0,5.0,6.0,7.0
0155_20160813_120604_801,ssim,-2.0,-5.0,6.0,7.0
0155_20160813_120604_801,ms_ssim,-4.0,5.0,-3.0,-3.5
33TJ_20150819_101542_010,mse,-2.0,5.0,-3.0,7.0
33TJ_20150819_101542_010,ssim,-2.0,5.0,-3.0,7.0
33TJ_20150819_101542_010,ms_ssim,-2.0,-5.0,-3.0,7.0
5a9e_20141006_152046_066,mse,-2.0,-2.5,-3.0,3.5
5a9e_20141006_152046_066,ssim,-2.0,5.0,-3.0,3.5
5a9e_20141006_152046_066,ms_ssim,-2.0,-5.0,-3.0,3.5
0830_20151121_155852_701,mse,2.0,-5.0,3.0,-7.0
0830_20151121_155852_701,ssim,4.0,-2.5,-6.0,-3.5
0830_20151121_155852_701,ms_ssim,2.0,-5.0,3.0,-7.0
4WBR_20150518_205028_848,mse,4.0,2.5,-6.0,-7.0
4WBR_20150518_205028_848,ssim,4.0,2.5,6.0,-7.0
4WBR_20150518_205028_848,ms_ssim,4.0,2.5,-6.0,-7.0
0382_20150916_195309_747,mse,4.0,-2.5,-6.0,-3.5
0382_20150916_195309_747,ssim,4.0,-5.0,-6.0,-7.0
0382_20150916_195309_747,ms_ssim,4.0,-2.5,3.0,-3.5
4KK2_20150822_102809_757,mse,-2.0,2.5,3.0,7.0
4KK2_20150822_102809_757,ssim,-2.0,2.5,-3.0,-3.5
4KK2_20150822_102809_757,ms_ssim,-2.0,2.5,-3.0,-3.5
0030_20151121_161734_457,mse,4.0,5.0,-6.0,7.0
0030_20151121_161734_457,ssim,4.0,-5.0,6.0,-7.0
0030_20151121_161734_457,ms_ssim,4.0,5.0,-6.0,3.5
1125_20160306_152126_980,mse,-4.0,-2.5,-3.0,3.5
1125_20160306_152126_980,ssim,-2.0,-2.5,-3.0,3.5
1125_20160306_152126_980,ms_ssim,-4.0,-5.0,-3.0,3.5
0155_20160924_135314_391,mse,-2.0,5.0,-6.0,-3.5
0155_20160924_135314_391,ssim,4.0,-2.5,6.0,3.5
0155_20160924_135314_391,ms_ssim,-2.0,5.0,-6.0,-3.5
4WBR_20150505_170028_708,mse,-4.0,-2.5,-3.0,-3.5
4WBR_20150505_170028_708,ssim,4.0,5.0,3.0,-3.5
4WBR_20150505_170028_708,ms_ssim,-4.0,-2.5,-3.0,-3.5
0037_20160716_220244_302,mse,-2.0,5.0,-3.0,-7.0
0037_20160716_220244_302,ssim,-2.0,-2.5,-6.0,-3.5
0037_20160716_220244_302,ms_ssim,4.0,5.0,-3.0,3.5
5a9e_20150328_092827_919,mse,2.0,2.5,6.0,-7.0
5a9e_20150328_092827_919,ssim,2.0,5.0,6.0,-7.0
5a9e_20150328_092827_919,ms_ssim,2.0,-2.5,6.0,-7.0
33TJ_20150810_171220_569,mse,-4.0,-5.0,3.0,-7.0
33TJ_20150810_171220_569,ssim,-4.0,-2.5,3.0,-7.0
33TJ_20150810_171220_569,ms_ssim,-4.0,-5.0,3.0,-7.0
0009_20160710_010252_423,mse,-2.0,-2.5,-6.0,7.0
0009_20160710_010252_423,ssim,-4.0,-2.5,-6.0,3.5
0009_20160710_010252_423,ms_ssim,-2.0,-2.5,-6.0,7.0
0039_20141008_154035_348,mse,4.0,-2.5,-3.0,3.5
0039_20141008_154035_348,ssim,4.0,-2.5,-3.0,3.5
0039_20141008_154035_348,ms_ssim,4.0,-2.5,-3.0,3.5
0155_20160819_145132_296,mse,-4.0,5.0,-3.0,-7.0
0155_20160819_145132_296,ssim,2.0,5.0,-3.0,-7.0
0155_20160819_145132_296,ms_ssim,-4.0,5.0,-3.0,-7.0
0039_20141008_190206_413,mse,-4.0,-5.0,3.0,3.5
0039_20141008_190206_413,ssim,-4.0,-5.0,3.0,3.5
0039_20141008_190206_413,ms_ssim,-4.0,-5.0,3.0,3.5
0127_20161112_171842_348,mse,-2.0,-5.0,-6.0,3.5
0127_20161112_171842_348,ssim,-2.0,-5.0,-6.0,3.5
0127_20161112_171842_348,ms_ssim,-2.0,-5.0,-6.0,-3.5
6G7M_20150403_172319_794,mse,4.0,-2.5,3.0,-3.5
6G7M_20150403_172319_794,ssim,4.0,2.5,3.0,-3.5
6G7M_20150403_172319_794,ms_ssim,4.0,-2.5,3.0,-3.5
0037_20160717_142030_445,mse,2.0,-5.0,-6.0,-3.5
0037_20160717_142030_445,ssim,2.0,2.5,6.0,3.5
0037_20160717_142030_445,ms_ssim,4.0,5.0,-6.0,-3.5
1125_20151220_162124_689,mse,4.0,-2.5,6.0,-3.5
1125_20151220_162124_689,ssim,-4.0,-5.0,-3.0,7.0
1125_20151220_162124_689,ms_ssim,4.0,-2.5,6.0,-3.5
33TJ_20150616_172456_439,mse,-4.0,-5.0,3.0,-7.0
33TJ_20150616_172456_439,ssim,-4.0,-5.0,-3.0,7.0
33TJ_20150616_172456_439,ms_ssim,-4.0,-5.0,6.0,-7.0
1125_20151201_120344_968,mse,-2.0,5.0,3.0,7.0
1125_20151201_120344_968,ssim,2.0,5.0,6.0,-3.5
1125_20151201_120344_968,ms_ssim,-2.0,5.0,3.0,7.0
47L8_20150701_154527_359,mse,-2.0,-5.0,3.0,-7.0
47L8_20150701_154527_359,ssim,4.0,5.0,-6.0,7.0
47L8_20150701_154527_359,ms_ssim,2.0,-5.0,-6.0,-3.5
0043_20160921_140231_892,mse,2.0,-2.5,6.0,-7.0
0043_20160921_140231_892,ssim,2.0,5.0,6.0,-7.0
0043_20160921_140231_892,ms_ssim,2.0,-2.5,6.0,-7.0
33TJ_20150722_171315_319,mse,4.0,2.5,-6.0,3.5
33TJ_20150722_171315_319,ssim,4.0,2.5,-6.0,3.5
33TJ_20150722_171315_319,ms_ssim,4.0,5.0,-6.0,3.5
33TJ_20150820_131900_168,mse,2.0,-5.0,3.0,-3.5
33TJ_20150820_131900_168,ssim,2.0,-5.0,3.0,-3.5
33TJ_20150820_131900_168,ms_ssim,2.0,-5.0,3.0,-3.5
4WBR_20150503_191008_764,mse,-2.0,-5.0,6.0,7.0
4WBR_20150503_191008_764,ssim,-2.0,-5.0,6.0,7.0
4WBR_20150503_191008_764,ms_ssim,-2.0,-5.0,6.0,7.0
6G7M_20150321_132525_244,mse,2.0,-5.0,6.0,3.5
6G7M_20150321_132525_244,ssim,-4.0,5.0,3.0,-7.0
6G7M_20150321_132525_244,ms_ssim,4.0,-5.0,6.0,3.5
6G7M_20150321_130833_545,mse,4.0,-2.5,3.0,-3.5
6G7M_20150321_130833_545,ssim,-2.0,-2.5,3.0,-3.5
6G7M_20150321_130833_545,ms_ssim,4.0,-2.5,3.0,-3.5
6G7M_20150411_122934_265,mse,2.0,-2.5,6.0,7.0
6G7M_20150411_122934_265,ssim,-2.0,-5.0,-6.0,3.5
6G7M_20150411_122934_265,ms_ssim,-4.0,5.0,6.0,-3.5
0006_20160727_190705_334,mse,-2.0,-5.0,3.0,7.0
0006_20160727_190705_334,ssim,-2.0,-5.0,3.0,-7.0
0006_20160727_190705_334,ms_ssim,-4.0,-5.0,3.0,7.0
5a9e_20141006_122540_393,mse,-2.0,-5.0,3.0,-3.5
5a9e_20141006_122540_393,ssim,-2.0,-5.0,3.0,-3.5
5a9e_20141006_122540_393,ms_ssim,-2.0,-5.0,3.0,-3.5
4742_20150918_194138_395,mse,-2.0,5.0,-6.0,-7.0
4742_20150918_194138_395,ssim,-4.0,5.0,-3.0,3.5
4742_20150918_194138_395,ms_ssim,-2.0,5.0,-6.0,-7.0
0043_20160922_220424_424,mse,2.0,2.5,3.0,-7.0
0043_20160922_220424_424,ssim,-4.0,2.5,3.0,3.5
0043_20160922_220424_424,ms_ssim,-2.0,-5.0,-3.0,-7.0
0009_20160709_211347_844,mse,2.0,5.0,6.0,7.0
0009_20160709_211347_844,ssim,2.0,5.0,-6.0,3.5
0009_20160709_211347_844,ms_ssim,2.0,5.0,6.0,7.0
0039_20141006_162720_568,mse,-2.0,5.0,-3.0,7.0
0039_20141006_162720_568,ssim,-2.0,5.0,-3.0,7.0
0039_20141006_162720_568,ms_ssim,-2.0,5.0,-3.0,7.0
1125_20151201_112838_120,mse,4.0,-5.0,3.0,-7.0
1125_20151201_112838_120,ssim,4.0,-5.0,-3.0,-3.5
1125_20151201_112838_120,ms_ssim,4.0,-5.0,-3.0,-3.5
bee7_20150822_191202_436,mse,-2.0,2.5,3.0,-7.0
bee7_20150822_191202_436,ssim,2.0,-5.0,6.0,7.0
bee7_20150822_191202_436,ms_ssim,-4.0,2.5,6.0,7.0
4KK2_20150906_175449_867,mse,-2.0,5.0,-6.0,7.0
4KK2_20150906_175449_867,ssim,-4.0,2.5,3.0,3.5
4KK2_20150906_175449_867,ms_ssim,-2.0,5.0,-6.0,7.0
J6VL_20150917_150743_926,mse,2.0,-5.0,-3.0,7.0
J6VL_20150917_150743_926,ssim,2.0,2.5,-3.0,7.0
J6VL_20150917_150743_926,ms_ssim,2.0,-5.0,-3.0,7.0
c483_20150901_173210_443,mse,-4.0,2.5,-6.0,-3.5
c483_20150901_173210_443,ssim,-4.0,-2.5,6.0,-3.5
c483_20150901_173210_443,ms_ssim,-4.0,2.5,-6.0,-3.5
33TJ_20150617_171453_776,mse,4.0,-2.5,-3.0,-7.0
33TJ_20150617_171453_776,ssim,4.0,-5.0,-3.0,7.0
33TJ_20150617_171453_776,ms_ssim,4.0,-5.0,-3.0,-3.5
4WBR_20150501_220443_057,mse,4.0,2.5,3.0,-7.0
4WBR_20150501_220443_057,ssim,4.0,5.0,6.0,3.5
4WBR_20150501_220443_057,ms_ssim,2.0,2.5,6.0,-7.0
5a9e_20141006_124019_588,mse,-4.0,2.5,3.0,-7.0
5a9e_20141006_124019_588,ssim,-4.0,-5.0,3.0,-7.0
5a9e_20141006_124019_588,ms_ssim,-4.0,2.5,3.0,-7.0
1125_20160318_123548_181,mse,-2.0,-5.0,3.0,-7.0
1125_20160318_123548_181,ssim,-4.0,2.5,3.0,-7.0
1125_20160318_123548_181,ms_ssim,-2.0,-2.5,-6.0,-7.0
0043_20161006_120459_326,mse,-4.0,-2.5,6.0,7.0
0043_20161006_120459_326,ssim,-4.0,-2.5,3.0,7.0
0043_20161006_120459_326,ms_ssim,-4.0,5.0,3.0,-3.5
0039_20141008_195433_254,mse,-2.0,-2.5,6.0,-7.0
0039_20141008_195433_254,ssim,-2.0,-5.0,6.0,7.0
0039_20141008_195433_254,ms_ssim,-2.0,-2.5,6.0,-3.5
1125_20151221_200539_802,mse,-4.0,-5.0,-6.0,-3.5
